model,rank,tier,lat,lon,h,w,pred,true,intervention,cmf,expected_severity_reduction_pct
convlstm,1552,BASELINE,41.9775,-87.7975,67,30,0.5067355111241341,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1553,BASELINE,41.7525,-87.7075,22,48,0.506653364864178,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1554,BASELINE,41.6925,-87.7075,10,48,0.5065506136743352,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1555,BASELINE,41.9675,-87.7275,65,44,0.5064545060740784,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1556,BASELINE,41.6825,-87.6725,8,55,0.5060626667691395,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1557,BASELINE,41.9875,-87.7075,69,48,0.5060060861287639,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1558,BASELINE,41.7175,-87.5725,15,75,0.5054461889667436,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1559,BASELINE,41.8625,-87.6525,44,59,0.5049641205696389,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1560,BASELINE,41.9125,-87.7925,54,31,0.5048629612429067,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1561,BASELINE,41.7875,-87.6025,29,69,0.5047071501612663,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1562,BASELINE,41.7075,-87.6075,13,68,0.5046363325091079,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1563,BASELINE,41.8175,-87.64750000000001,35,60,0.5042011700570583,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1564,BASELINE,41.7325,-87.6075,18,68,0.5033360496163368,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1565,BASELINE,41.9475,-87.64750000000001,61,60,0.5028894970891997,2.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1566,BASELINE,41.8275,-87.6125,37,67,0.5023829963756725,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1567,BASELINE,41.7875,-87.7775,29,34,0.5021159220486879,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1568,BASELINE,42.0075,-87.6825,73,53,0.501909286598675,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1569,BASELINE,41.9175,-87.78750000000001,55,32,0.5018698517233133,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1570,BASELINE,41.8225,-87.66250000000001,36,57,0.501630516606383,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1571,BASELINE,41.7025,-87.53750000000001,12,82,0.5016074004815891,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1572,BASELINE,41.6925,-87.6125,10,67,0.5012555167777464,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1573,BASELINE,41.8475,-87.6175,41,66,0.501140579697676,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1574,BASELINE,41.7225,-87.6575,16,58,0.5011260975152254,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1575,BASELINE,41.8375,-87.64750000000001,39,60,0.5010731909424067,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1576,BASELINE,41.8025,-87.5875,32,72,0.5007276143878698,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1577,BASELINE,41.9975,-87.7025,71,49,0.5007057841867208,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1578,BASELINE,41.7275,-87.6575,17,58,0.5000920007005334,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1579,BASELINE,41.8325,-87.6575,38,58,0.499966868199408,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1580,BASELINE,41.8475,-87.7175,41,46,0.4998823031783104,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1581,BASELINE,41.9675,-87.78750000000001,65,32,0.4998367754742503,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1582,BASELINE,41.9625,-87.69250000000001,64,51,0.4994968632236123,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1583,BASELINE,41.6925,-87.67750000000001,10,54,0.4992969017475843,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1584,BASELINE,41.7975,-87.64750000000001,31,60,0.4992949729785323,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1585,BASELINE,41.8125,-87.7275,34,44,0.4992087548598647,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1586,BASELINE,41.9675,-87.7125,65,47,0.4988975002197549,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1587,BASELINE,41.6925,-87.7175,10,46,0.4987387192668393,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1588,BASELINE,42.0125,-87.6825,74,53,0.4984531829832122,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1589,BASELINE,41.9575,-87.78750000000001,63,32,0.4981819754466414,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1590,BASELINE,41.8025,-87.6425,32,61,0.4981369376182556,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1591,BASELINE,41.9325,-87.80250000000001,58,29,0.4970187657745555,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1592,BASELINE,41.9675,-87.6825,65,53,0.4966609115945175,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1593,BASELINE,41.9325,-87.7525,58,39,0.4964495301246643,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1594,BASELINE,41.7925,-87.78750000000001,30,32,0.4963895204709843,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1595,BASELINE,41.9375,-87.7525,59,39,0.4963545555947348,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1596,BASELINE,41.7675,-87.6875,25,52,0.4963067006319761,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1597,BASELINE,41.9375,-87.77250000000001,59,35,0.4961786902276799,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1598,BASELINE,41.9875,-87.7475,69,40,0.4958285819739103,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1599,BASELINE,41.7875,-87.78750000000001,29,32,0.4958077929913997,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1600,BASELINE,41.9825,-87.7125,68,47,0.4955445770174265,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1601,BASELINE,41.9175,-87.77250000000001,55,35,0.4953513209475204,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1602,BASELINE,41.9675,-87.7225,65,45,0.4953477998496964,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1603,BASELINE,41.9225,-87.7825,56,33,0.4948180913925171,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1604,BASELINE,41.8525,-87.6875,42,52,0.4945309935137629,3.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1605,BASELINE,41.7725,-87.7175,26,46,0.4935943818418309,2.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1606,BASELINE,41.9375,-87.6525,59,59,0.4935389952734113,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1607,BASELINE,41.9925,-87.80250000000001,70,29,0.4933454021811485,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1608,BASELINE,41.9725,-87.6975,66,50,0.4931708229705691,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1609,BASELINE,41.8325,-87.6525,38,59,0.4927313737571239,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1610,BASELINE,41.8325,-87.6975,38,50,0.4926830902695656,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1611,BASELINE,41.9125,-87.7325,54,43,0.4924426533980295,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1612,BASELINE,41.6875,-87.6175,9,66,0.4920958214206621,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1613,BASELINE,41.9975,-87.69250000000001,71,51,0.4919216707348823,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1614,BASELINE,41.8475,-87.7025,41,49,0.4915588870644569,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1615,BASELINE,41.8375,-87.6525,39,59,0.491366182337515,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1616,BASELINE,41.9375,-87.7925,59,31,0.4913232262479141,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1617,BASELINE,41.9975,-87.6675,71,56,0.4912619917886331,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1618,BASELINE,41.9325,-87.77250000000001,58,35,0.491177212446928,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1619,BASELINE,41.8375,-87.6575,39,58,0.4909401126205921,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1620,BASELINE,41.9125,-87.78750000000001,54,32,0.4908088566735387,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1621,BASELINE,41.8475,-87.7125,41,47,0.4907560421852395,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1622,BASELINE,41.7925,-87.7925,30,31,0.4906636392697692,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1623,BASELINE,41.9425,-87.7525,60,39,0.4904253761051222,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1624,BASELINE,41.8025,-87.67750000000001,32,54,0.4898426689906046,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1625,BASELINE,41.6975,-87.7025,11,49,0.4891104270936921,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1626,BASELINE,42.0125,-87.6975,74,50,0.4889373173937201,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1627,BASELINE,41.9625,-87.7025,64,49,0.488896872033365,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1628,BASELINE,41.7975,-87.7125,31,47,0.4888415160821751,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1629,BASELINE,41.7525,-87.55250000000001,22,79,0.4887452553957701,2.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1630,BASELINE,42.0075,-87.69250000000001,73,51,0.4883237173780799,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1631,BASELINE,41.9275,-87.77250000000001,57,35,0.4881599154323339,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1632,BASELINE,41.7475,-87.6675,21,56,0.4880695641040802,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1633,BASELINE,41.6825,-87.6675,8,56,0.4880016242386773,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1634,BASELINE,41.9825,-87.6875,68,52,0.4875059620244428,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1635,BASELINE,41.7225,-87.6125,16,67,0.4874097015708685,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1636,BASELINE,41.8525,-87.6725,42,55,0.4869251837953925,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1637,BASELINE,41.8325,-87.6375,38,62,0.4868643470108509,3.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1638,BASELINE,41.7275,-87.56750000000001,17,76,0.4861891455948353,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1639,BASELINE,41.9425,-87.7425,60,41,0.4855152601376176,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1640,BASELINE,41.7775,-87.6975,27,50,0.4853501414181664,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1641,BASELINE,41.9675,-87.69250000000001,65,51,0.4853468351066112,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1642,BASELINE,41.7225,-87.56750000000001,16,76,0.4851153381168842,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1643,BASELINE,41.9325,-87.7375,58,42,0.4850558182224631,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1644,BASELINE,41.9575,-87.6725,63,55,0.4850129539845511,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1645,BASELINE,41.7225,-87.53750000000001,16,82,0.4849310527788475,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1646,BASELINE,41.7525,-87.7175,22,46,0.4846328411949798,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1647,BASELINE,41.6625,-87.6425,4,61,0.4840333862230181,4.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1648,BASELINE,41.8175,-87.7225,35,45,0.4837483707815408,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1649,BASELINE,41.7925,-87.7775,30,34,0.4826143085956573,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1650,BASELINE,41.9725,-87.7275,66,44,0.48247435700614,2.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1651,BASELINE,41.7975,-87.6425,31,61,0.4823653595522046,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1652,BASELINE,41.7475,-87.6975,21,50,0.4821056947112083,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1653,BASELINE,41.9925,-87.7175,70,46,0.4817834794521332,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1654,BASELINE,41.8125,-87.6875,34,52,0.4809633354889229,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1655,BASELINE,41.7025,-87.5325,12,83,0.4808230780763551,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1656,BASELINE,42.0075,-87.6875,73,52,0.4805388888344168,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1657,BASELINE,41.9675,-87.7075,65,48,0.4796943125547841,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1658,BASELINE,41.9425,-87.69250000000001,60,51,0.4794335457263514,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1659,BASELINE,41.9575,-87.6575,63,58,0.4794256156310439,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1660,BASELINE,41.9675,-87.6525,65,59,0.4786039106547832,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1661,BASELINE,41.9525,-87.8425,62,21,0.4779051028890535,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1662,BASELINE,41.9875,-87.7025,69,49,0.4777877776650712,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1663,BASELINE,41.7375,-87.6275,19,64,0.4772831137524917,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1664,BASELINE,41.9375,-87.7625,59,37,0.4772486081346869,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1665,BASELINE,41.7225,-87.5975,16,70,0.4770116003928706,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1666,BASELINE,41.7175,-87.5875,15,72,0.4769428950967267,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1667,BASELINE,41.7675,-87.5725,25,75,0.4768670564517379,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1668,BASELINE,41.9525,-87.69250000000001,62,51,0.476362178218551,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1669,BASELINE,41.9225,-87.7625,56,37,0.4762174505740404,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1670,BASELINE,41.6825,-87.6375,8,62,0.4755857866257429,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1671,BASELINE,41.9625,-87.66250000000001,64,57,0.475225880742073,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1672,BASELINE,41.9925,-87.69250000000001,70,51,0.4747879626229405,1.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1673,BASELINE,41.8075,-87.6375,33,62,0.4746529712574556,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1674,BASELINE,41.8275,-87.6525,37,59,0.4745045696618035,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1675,BASELINE,41.9675,-87.66250000000001,65,57,0.4735385961830616,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1676,BASELINE,41.8275,-87.6375,37,62,0.473332358407788,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1677,BASELINE,41.9825,-87.7975,68,30,0.4732569175539538,0.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
convlstm,1678,BASELINE,41.9175,-87.7525,55,39,0.4725740002468228,2.0,Corridor safety audit + targeted enforcement,0.85,15.000000000000002
